Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12/09/2011,655.5,658.55,644.05,651.7,647.3016648749,202778,2352,131258537,138585,68.34,14.5,-3.8
09/09/2011,660,670.45,658,660.6,664.7162567725,75304,2193,50055793,15466,20.54,12.45,0.6
08/09/2011,665,666.95,655.25,659.1,660.7957265196,71698,1631,47377732,25317,35.31,11.7,-5.9
07/09/2011,659.9,669.8,658,665.15,665.450531884,206436,3604,137372946,121075,58.65,11.8,5.25
06/09/2011,647,654.8,642,653.5,649.4615041974,87555,2305,56863602,18547,21.18,12.8,6.5
05/09/2011,655.25,660.45,641.4,648.9,646.5764664616,111186,2738,71890251,47284,42.53,19.05,-6.35
02/09/2011,681,684.75,653.5,659.85,663.3811572038,94158,3289,62462643,28046,29.79,31.25,-21.15
30/08/2011,650,665.6,650,662.9,659.1063585902,110795,3117,73025689,39890,36,15.6,12.9
29/08/2011,633,650,627.05,645.5,640.5588962366,112053,3006,71776546,34549,30.83,22.95,12.5
26/08/2011,632,638.45,612.4,621.4,622.5390550649,322583,4783,200820516,98438,30.52,26.05,-10.6
25/08/2011,650,650,624.5,628.85,634.4457497685,117723,3308,74688857,44805,38.06,25.5,-21.15
24/08/2011,640,657.85,640,645.95,647.3038482265,172573,2964,111707167,97412,56.45,17.85,5.95
23/08/2011,648,650,632.05,645.25,641.8263443429,177875,2977,114164861,96554,54.28,17.95,-2.75
22/08/2011,640.8,648.4,638.1,643,643.0258291661,64191,1913,41276471,20143,31.38,10.3,2.2
19/08/2011,635,644.35,628,638.8,637.6058523399,147975,4460,94349726,63761,43.09,16.35,3.8
18/08/2011,660,668,636.9,640.45,646.0865851725,107247,3083,69290848,31629,29.49,31.1,-19.55
17/08/2011,650,670,645.45,659.9,661.4095867835,98907,2359,65418038,23652,23.91,24.55,9.9
16/08/2011,672,679.65,644,646.55,657.2941735002,92680,2767,60918024,26110,28.17,35.65,-25.45
12/08/2011,690,690,663.25,670,674.1355996462,102869,3252,69347655,34689,33.72,26.75,-20
11/08/2011,666,686.85,663.55,681.95,680.0335689625,152641,4133,103801004,57572,37.72,23.3,15.95
10/08/2011,674,674,660,666.35,665.8995161968,192847,4450,128416724,85458,44.31,14,-7.65
09/08/2011,629,664.5,624.5,660.6,644.5315896887,183256,4544,118114281,48295,26.35,40,31.6
08/08/2011,658,667.05,644.25,647.55,652.5847749795,194049,4773,126633423,74255,38.27,22.8,-10.45
05/08/2011,664,673.85,660,666.6,666.8779533135,155334,3567,103588820,80646,51.92,13.85,2.6
04/08/2011,685.2,695.4,674,676.3,684.6027339251,59036,1565,40416207,18416,31.19,21.4,-8.9
03/08/2011,680,684.25,676.6,679.8,680.0658396872,128661,2181,87497951,80889,62.87,7.65,-0.2
02/08/2011,691,692.3,683.2,684.7,687.4563384035,52529,1694,36111394,20203,38.46,9.1,-6.3
01/08/2011,697.95,706.5,691.1,695.2,700.5512221337,104203,2356,72999539,43363,41.61,15.4,-2.75
29/07/2011,688,692.45,676.15,688.5,685.5821250267,79519,2773,54516805,14743,18.54,16.3,0.5
28/07/2011,699,699,685,688,691.3725855306,40278,1614,27847105,12574,31.22,14,-11
27/07/2011,694,705.4,687,703.3,698.4541876457,134658,2801,94052444,60089,44.62,18.4,9.3
26/07/2011,708,713.85,687.3,694.1,694.9552420001,87314,2813,60679322,25160,28.82,26.55,-13.9
25/07/2011,706,708.9,696.1,707,703.5553083691,139346,2079,98037618,78658,56.45,12.8,1
22/07/2011,705.9,712.1,699.55,706.05,707.5299650849,135758,3023,96052853,57905,42.65,12.55,0.15
21/07/2011,694.05,701,692,696.65,697.0552426278,33199,1144,23141537,7629,22.98,9,2.6
20/07/2011,707,709,692.95,695.45,700.9699794193,58793,1662,41212128,15817,26.9,16.05,-11.55
19/07/2011,702,707.2,695.05,702.7,702.0022168994,117732,2460,82648125,45337,38.51,12.15,0.7
18/07/2011,697,701.85,690,700.3,699.5437378365,394624,1581,276056748,13125,3.33,11.85,3.3
15/07/2011,707,708.7,691.1,693.45,696.7433267661,88825,2191,61888226,29648,33.38,17.6,-13.55
14/07/2011,692,710,687.2,702.55,700.8493589744,118248,3858,82874035,20961,17.73,22.8,10.55
13/07/2011,692.9,698,685.15,695.5,690.7729501462,113191,3434,78189281,20980,18.54,12.85,2.6
12/07/2011,700,707.7,686.7,690.5,697.8006714372,86084,2687,60069473,21477,24.95,21,-9.5
11/07/2011,710.3,713.9,702.5,707.5,706.8190331836,258622,3206,182798952,173161,66.96,11.4,-2.8
08/07/2011,724,732,710.1,711.95,721.8240527828,286154,8331,206552840,52195,18.24,21.9,-12.05
07/07/2011,712,724.4,712,722.7,718.8430961231,169231,4796,121650536,49264,29.11,12.4,10.7
06/07/2011,700,712.2,695.35,708.85,707.7340930253,112765,3149,79807635,29931,26.54,16.85,8.85
05/07/2011,703,703,690.25,700.25,696.9386917023,75732,2247,52780561,18313,24.18,12.75,-2.75
04/07/2011,709,709,695,699.5,701.4986160932,90324,2200,63362161,32717,36.22,14,-9.5
01/07/2011,703.85,712.45,700,701.75,705.4506528102,91221,2953,64351914,22019,24.14,12.45,-2.1
30/06/2011,697,707,695,703.85,701.8900613353,187168,4041,131371359,81196,43.38,12,6.85
29/06/2011,691,699.3,691,695.7,696.0827651169,142258,3255,99023342,71704,50.4,8.3,4.7
28/06/2011,680,690.7,674.8,688.9,684.4726868249,170815,4009,116918202,63326,37.07,15.9,8.9
27/06/2011,661,682.6,661,674.2,676.4300325372,240033,4609,162365530,118801,49.49,21.6,13.2
24/06/2011,642,669.4,641.2,666.95,658.7054186114,493429,4714,325024356,370446,75.08,28.2,24.95
23/06/2011,642,646,636.05,638.5,640.2597499023,51180,1688,32768494,14987,29.28,9.95,-3.5
22/06/2011,639.4,645.95,635.25,643.55,640.2576668097,83868,2180,53697130,27093,32.3,10.7,4.15
21/06/2011,631,648.4,631,642.15,640.6995236691,128902,3568,82587450,31057,24.09,17.4,11.15
20/06/2011,639,641,626.1,630.95,632.8193604435,120865,3837,76485712,37762,31.24,14.9,-8.05
17/06/2011,653.7,653.7,637.1,639.15,641.1193530525,86684,2951,55574790,25652,29.59,16.6,-14.55
16/06/2011,646,656.3,642.4,648.55,649.1813682243,66875,2458,43414004,15518,23.2,13.9,2.55
15/06/2011,652,658.5,645.3,647,652.2703498284,87986,2489,57390659,16049,18.24,13.2,-5
14/06/2011,648.45,654,643,648.15,643.4744350834,17549891,8651,11292906197,16510212,94.08,11,-0.3
13/06/2011,651.95,661.5,646,657.5,652.5903884064,75076,2087,48993876,18419,24.53,15.5,5.55
10/06/2011,658,659,646,650.95,650.944538612,84365,2370,54916936,25200,29.87,13,-7.05
09/06/2011,660,663,651.6,655.15,656.6778860785,115009,2546,75523867,43875,38.15,11.4,-4.85
08/06/2011,665.55,670.15,658.55,659.65,662.9098586204,63234,1564,41918442,20435,32.32,11.6,-5.9
07/06/2011,666,674.4,662.7,670.6,669.9419740068,73019,2406,48918493,18965,25.97,11.7,4.6
06/06/2011,662,673.65,658.15,671.2,668.6349427153,103518,2573,69215752,36453,35.21,15.5,9.2
03/06/2011,679.95,683.7,658.15,659.7,674.7533534017,252803,5643,170579672,176002,69.62,25.55,-20.25
02/06/2011,682,684.55,676.75,680,680.2401153634,48889,1375,33256259,15702,32.12,7.8,-2
01/06/2011,682.75,692.2,682,688.2,688.1714593251,114272,2550,78638729,30115,26.35,10.2,5.45
31/05/2011,668.8,685.3,668.8,682.55,679.8003123993,201665,4604,137091930,121662,60.33,16.5,13.75
30/05/2011,658,671.5,658,668.8,665.636769507,122520,4283,81553817,56195,45.87,13.5,10.8
27/05/2011,653,658.4,644.5,656.3,653.773573316,86284,3134,56410199,32086,37.19,13.9,3.3
26/05/2011,651.9,655,637,642.9,642.7720341704,112144,2781,72083027,21746,19.39,18,-9
25/05/2011,649,656,642.1,644.6,649.3550835953,111968,2644,72706990,18940,16.92,13.9,-4.4
24/05/2011,649,659,645.95,649.5,652.9144219642,100236,2755,65445530,19209,19.16,13.05,0.5
23/05/2011,655,655,641,647.6,647.4442160251,201384,2649,130384906,118763,58.97,14,-7.4
20/05/2011,647,663,640.1,658.1,654.475066462,145948,3950,95519327,37892,25.96,22.9,11.1
19/05/2011,650,650,638.1,643.8,643.9395220813,155131,2735,99894982,88167,56.83,11.9,-6.2
18/05/2011,635,647.3,635,645.8,641.4118423216,231154,4844,148264913,105231,45.52,12.3,10.8
17/05/2011,639,639,627.1,631.05,633.7898836076,126211,3041,79991255,49865,39.51,11.9,-7.95
16/05/2011,645,645.5,632.35,633.75,636.6761014303,188346,4536,119915397,74605,39.61,13.15,-11.25
13/05/2011,648,655.75,643,646.75,649.9222688318,249591,5991,162214749,41837,16.76,12.75,-1.25
12/05/2011,665.55,665.55,646,647.1,653.9999042821,344763,5418,225474969,192787,55.92,19.55,-18.45
11/05/2011,669.95,669.95,656.05,665.55,660.4816072121,1405415,5936,928250758,1189108,84.61,13.9,-4.4
10/05/2011,672.4,672.4,651.65,661.65,660.567837422,450393,11446,297515130,48635,10.8,20.75,-10.75
09/05/2011,669.85,669.85,651.1,664.1,664.3109280879,187590,3378,124618087,86904,46.33,18.75,-5.75
06/05/2011,663,669.95,655.1,664.75,664.1247016794,136598,3165,90718106,43802,32.07,14.85,1.75
05/05/2011,673.45,673.45,652,655.7,661.4854036667,160417,3636,106113504,67432,42.04,21.45,-17.75
04/05/2011,685.9,690,661.25,664.65,670.9448167736,181142,5503,121536286,51389,28.37,28.75,-21.25
03/05/2011,702.5,704.95,682.1,684.45,691.9084637313,111901,3409,77425249,31974,28.57,22.85,-18.05
02/05/2011,712,712,696.55,699.2,701.1104618016,84192,2457,59027892,16201,19.24,15.45,-12.8
29/04/2011,715,720,697.8,705.45,705.4899892969,165373,3995,116668996,43272,26.17,22.2,-9.55
28/04/2011,722,723,708.3,715.1,713.5084073497,117992,3160,84188284,19579,16.59,14.7,-6.9
27/04/2011,727,727,715.85,721.8,721.5967969408,105649,2201,76235980,39004,36.92,11.15,-5.2
26/04/2011,730,731.9,710.25,722.45,718.2072615354,119892,3601,86107305,13769,11.48,21.65,-7.55
25/04/2011,730.1,736.45,728,731.25,732.9936281824,106563,2654,78110000,27957,26.24,8.45,1.15
21/04/2011,720,733.8,719.1,731.9,728.5840063172,290002,7973,211290819,113653,39.19,14.7,11.9
20/04/2011,704.9,715,695.1,713.55,705.4048744112,131421,3476,92705014,34209,26.03,19.9,8.65
19/04/2011,694,700,688,695.15,694.0644475135,99197,2687,68849111,13607,13.72,12,1.15
18/04/2011,706,717.8,690.15,693.7,701.6193196411,128491,3521,90151768,36456,28.37,27.65,-12.3
15/04/2011,715,723.25,702.3,705.75,714.3191065159,113354,3754,80970928,21184,18.69,20.95,-9.25
13/04/2011,689.7,720.8,683.75,717.15,709.6836710005,202517,5710,143723008,66756,32.96,37.05,27.45
11/04/2011,700,704.95,688,690.1,694.6060286261,121288,4485,84247376,50897,41.96,16.95,-9.9
08/04/2011,714,722.3,706.8,709.15,713.1024779991,129540,3789,92375295,22094,17.06,15.5,-4.85
07/04/2011,695,717.9,693.8,713.45,711.397474656,220960,5836,157190386,62374,28.23,24.1,18.45
06/04/2011,700,706,692,697.35,699.0430610024,115766,3432,80925419,33775,29.18,14,-2.65
05/04/2011,707,710.95,694.5,698.25,698.8819642834,227177,4150,158769908,85170,37.49,16.45,-8.75
04/04/2011,712,713.9,697.25,705.5,703.4578385672,163040,4844,114691766,53935,33.08,16.65,-6.5
01/04/2011,694.95,708.8,692,706.4,704.6300981598,143949,3791,101430798,36180,25.13,16.8,11.45
31/03/2011,698,714.15,692,698.9,705.0543155116,462170,7371,325854953,187371,40.54,22.15,0.9
30/03/2011,685.9,700,685,697.85,695.5628002814,200437,5076,139416521,76402,38.12,15,11.95
29/03/2011,670.4,688.7,670,682.8,680.4583329885,362529,5585,246685879,209419,57.77,18.7,12.4
28/03/2011,667,679.5,659.9,667.05,670.8273797558,273589,6397,183530992,96229,35.17,19.6,0.05
25/03/2011,647,665.9,645,662.9,655.6454444506,398042,7391,260974424,227266,57.1,20.9,15.9
24/03/2011,642,646,636.6,643.55,641.7009710637,132947,2914,85312219,56413,42.43,9.4,1.55
23/03/2011,638,643.75,634.15,640.1,640.590236526,184504,3550,118191461,99737,54.06,9.6,2.1
22/03/2011,627.25,639,624.8,637.15,634.3231339229,233739,4690,148266055,111932,47.89,14.2,9.9
21/03/2011,623.9,631.9,622.4,626.65,627.3973655753,230259,5334,144463890,86161,37.42,9.5,2.75
18/03/2011,644,644,618,620.95,625.6764762191,402193,10581,251642699,122123,30.36,26,-23.05
17/03/2011,655,655.65,633.7,637.35,644.2524185067,392701,11855,252998569,183272,46.67,21.95,-17.65
16/03/2011,670,674,660.2,661.7,667.2124740845,167371,4613,111672019,33713,20.14,13.8,-8.3
15/03/2011,660,668.8,650,662.25,660.6041678028,146696,4203,96907989,28289,19.28,18.8,2.25
14/03/2011,661,674.65,658,670.8,669.858359209,183570,3895,122965899,72678,39.59,16.65,9.8
11/03/2011,665,670,647.25,660.65,654.830798076,330144,5235,216188459,204593,61.97,22.75,-4.35
10/03/2011,676,679,665,666.85,670.2892641973,183908,4351,123271558,42972,23.37,14,-9.15
09/03/2011,679,682.85,665.1,672.6,672.5810396678,69830,2352,46966334,9196,13.17,17.75,-6.4
08/03/2011,669,677.15,664.05,675,673.2513473412,104465,2514,70331202,36795,35.22,13.1,6
07/03/2011,674,675,661.1,665.45,666.3942085695,133404,4016,88899653,39846,29.87,13.9,-8.55
04/03/2011,674.95,685.7,674.95,681.55,682.5296730752,192919,6038,131672942,55718,28.88,10.75,6.6
03/03/2011,644,677.4,644,670.65,667.5078777919,320077,8667,213653919,64937,20.29,33.4,26.65
01/03/2011,639.7,654,636.1,650.9,645.9680017453,169603,4193,109558111,62245,36.7,17.9,11.2
28/02/2011,632.5,652,624,629.5,639.3656390388,210355,5558,134493759,52564,24.99,28,-3
25/02/2011,629,632.5,613.6,626.6,623.5886778778,231794,4388,144544114,82505,35.59,18.9,-2.4
24/02/2011,645,647.05,615.95,623.2,632.4245004476,277048,5499,175211943,132556,47.85,31.1,-21.8
23/02/2011,643,661.95,643,647.35,655.8937918676,468740,5384,307443656,312193,66.6,18.95,4.35
22/02/2011,642,645.55,635.4,641.3,641.1035627525,152719,2659,97908695,49251,32.25,10.15,-0.7
21/02/2011,640,651.35,631.9,647.75,645.0146344094,166867,3128,107631657,58355,34.97,19.45,7.75
18/02/2011,655,663.5,639.3,643.3,655.9433823904,490925,5879,322019005,271676,55.34,24.2,-11.7
17/02/2011,632,651.45,629.5,649.35,643.3273086112,240675,5573,154832800,56871,23.63,21.95,17.35
16/02/2011,645.9,647,625.95,629.55,630.9047069455,183686,6186,115888362,40762,22.19,21.05,-16.35
15/02/2011,644.5,652.5,633.15,645.9,644.4538649318,166316,5213,107182989,26400,15.87,19.35,1.4
14/02/2011,634,644,624,640.95,635.1327562569,185995,5554,118131517,56168,30.2,20,6.95
11/02/2011,607,624,598,620.55,611.2701143691,260560,7055,159272541,57804,22.18,26,13.55
10/02/2011,616,617.95,590.05,597.3,598.7609789241,229599,6619,137474922,48311,21.04,27.9,-18.7
09/02/2011,589.9,616,582.25,609.55,603.1233165593,441952,12550,266551556,136430,30.87,33.75,19.65
08/02/2011,599.5,601.5,586,590.9,595.2310390487,342111,7816,203635086,149558,43.72,15.5,-8.6
07/02/2011,610.1,613.75,588.25,592.1,601.0715141225,825739,7037,496328191,630908,76.41,25.5,-18
04/02/2011,629.9,633.6,600.3,604.6,615.948250498,426207,7966,262521456,226693,53.19,33.3,-25.3
03/02/2011,621,629.4,616.5,624.95,624.8078538107,201711,4652,126030617,86498,42.88,12.9,3.95
02/02/2011,644,644.25,614,618,623.6544988955,454945,8431,283728496,184105,40.47,30.25,-26
01/02/2011,632,647.9,629,632,637.7711720276,174629,4659,111373342,44691,25.59,18.9,0
31/01/2011,638.8,640.95,617,629.75,626.1498733405,354099,9257,221719044,88530,25,23.95,-9.05
28/01/2011,667,667.5,640.1,647.45,651.3788443645,491141,9466,319918857,231460,47.13,27.4,-19.55
27/01/2011,675,678,661.4,666.3,665.0052285153,188390,3343,125280335,73755,39.15,16.6,-8.7
25/01/2011,669.3,681.9,665.05,670.9,674.9885304964,258686,4879,174610083,86776,33.54,16.85,1.6
24/01/2011,652.8,674.9,652,669.3,668.7310252996,234312,5230,156691704,86026,36.71,22.9,16.5
21/01/2011,660.8,661.3,650,652.8,652.8009467266,149568,4607,97638132,42417,28.36,11.3,-8
20/01/2011,649.5,666.2,647.35,662.75,655.6725949879,171943,4335,112738313,58868,34.24,18.85,13.25
19/01/2011,659,662.75,651,652.95,655.3455897106,289074,4121,189443371,172190,59.57,11.75,-6.05
18/01/2011,668.9,668.9,650.5,657.55,658.141204869,232407,4739,152956623,79974,34.41,18.4,-11.35
17/01/2011,645,664.7,638,661.75,654.7381253199,463023,9455,303158811,168269,36.34,26.7,16.75
14/01/2011,669,679.25,635,641.55,657.8984947871,747469,18411,491758730,204004,27.29,44.25,-27.45
13/01/2011,685,687.25,665,667.95,675.5595053887,147995,4105,99979429,28794,19.46,22.25,-17.05
12/01/2011,669.8,687,650.25,681.35,666.5870457323,310940,7188,207268576,85358,27.45,36.75,11.55
11/01/2011,662.8,679,650,660.7,659.9034823629,608179,6143,401339440,447968,73.66,29,-2.1
10/01/2011,683.95,683.95,651.65,653.6,659.5806276004,360038,9292,237474090,146227,40.61,32.3,-30.35
07/01/2011,705,709,680.1,683.95,691.6772749848,179199,4120,123947876,92338,51.53,28.9,-21.05
06/01/2011,712,714,700.7,706.6,707.1166428577,140703,2817,99493433,64681,45.97,13.3,-5.4
05/01/2011,723,729.5,706.1,707.65,712.800428015,75231,2392,53624689,27817,36.98,23.4,-15.35
04/01/2011,730.1,738.45,723.15,727.65,729.9775943233,216463,3758,158013140,88994,41.11,15.3,-2.45
03/01/2011,731,735,724,727.85,729.3348280772,61103,2065,44564546,22601,36.99,11,-3.15
31/12/2010,728,733.8,719.5,727.95,728.4975660551,156536,3696,114036095,54726,34.96,14.3,-0.05
30/12/2010,714.55,729.7,714.5,727.1,723.8967150549,176076,4759,127460838,76601,43.5,15.2,12.55
29/12/2010,702,719.4,700.3,717.1,711.5845698885,228929,5868,162902344,91638,40.03,19.1,15.1
28/12/2010,697,701.45,694,700,698.653892607,70377,1371,49169165,33727,47.92,7.45,3
27/12/2010,696,704,694,695.8,698.9722163557,42615,1279,29786701,14747,34.61,10,-0.2
24/12/2010,701,702,693.7,698.95,698.0466662982,54279,1502,37889275,19194,35.36,8.3,-2.05
23/12/2010,701,704,696,700.9,700.6920505201,110372,2064,77336783,55474,50.26,8,-0.1
22/12/2010,701,704,695.85,698.1,698.3982891764,575863,2566,402181734,459635,79.82,8.15,-2.9
21/12/2010,695,704.65,693.5,699.3,700.1095810369,189969,3541,132999117,105002,55.27,11.15,4.3
20/12/2010,691,701.8,681.9,692.55,694.0045208033,118563,3272,82283258,27463,23.16,19.9,1.55
16/12/2010,681,693,674.2,690.5,681.038253892,324516,5093,221007810,135050,41.62,18.8,9.5
15/12/2010,692,694,678.05,685.75,687.627784847,278202,2683,191299425,183878,66.1,15.95,-6.25
14/12/2010,697.8,697.8,685,690.75,690.4587655252,148468,2867,102511032,61573,41.47,12.8,-7.05
13/12/2010,676,694,670,692.8,680.6979770886,178950,3962,121810903,61888,34.58,24,16.8
10/12/2010,670,678,660.6,668.7,668.7675195825,449126,7285,300360881,284955,63.45,17.4,-1.3
09/12/2010,687.7,688,663,672.4,672.6156435233,274823,5820,184850249,126765,46.13,25,-15.3
08/12/2010,693,700,681.35,685.05,686.2086176753,177310,4588,121671650,86381,48.72,18.65,-7.95
07/12/2010,707.5,707.85,695.05,702.05,701.2432409007,173063,2586,121359259,95849,55.38,12.8,-5.45
06/12/2010,698,711,698,704.95,707.1677070646,210176,3846,148629680,93917,44.68,13,6.95
03/12/2010,708.9,708.9,695.1,698.15,700.2243921055,212249,3185,148621927,94401,44.48,13.8,-10.75
02/12/2010,709.9,710,700.5,704.15,704.9181452954,183447,3445,129315119,52472,28.6,9.5,-5.75
01/12/2010,695,700.95,687.1,698.6,696.9834339227,320776,4135,223575558,203633,63.48,13.85,3.6
30/11/2010,697,697,680,688.55,687.9170522879,129877,4089,89344603,24154,18.6,17,-8.45
29/11/2010,689,698,686,693.65,692.8491826831,119721,2497,82948597,61111,51.04,12,4.65
26/11/2010,700,700,674.1,684.15,685.652182548,332318,5460,227854562,150331,45.24,25.9,-15.85
25/11/2010,688.5,706.7,686.9,696.55,698.4164306937,258151,6171,180296900,124251,48.13,19.8,8.05
24/11/2010,705,705,683,687.05,690.2063279493,293460,6251,202547949,138110,47.06,22,-17.95
23/11/2010,710,714.2,697.5,704.8,705.0421911789,343176,4296,241953559,229447,66.86,16.7,-5.2
22/11/2010,708,717.45,699,715.7,710.3530436833,152644,4395,108431130,61349,40.19,18.45,7.7
19/11/2010,706.9,708,691.9,698.7,699.6021640876,357102,4798,249829332,228258,63.92,16.1,-8.2
18/11/2010,709,715.8,694,699.7,703.374514489,380012,5627,267290756,236438,62.22,21.8,-9.3
16/11/2010,711,720,695.2,698.55,701.3949562224,267260,4950,187454816,135425,50.67,24.8,-12.45
15/11/2010,716,719.6,703,710.1,708.5676151741,132278,3239,93727907,57646,43.58,16.6,-5.9
12/11/2010,710,726.5,706,713.7,719.0232843376,154095,4673,110797893,38328,24.87,20.5,3.7
11/11/2010,729.7,729.7,710.55,712.95,717.176192268,124909,3468,89581761,38388,30.73,19.15,-16.75
10/11/2010,723,730,721.1,725.75,724.2831932836,266334,3700,192901240,180647,67.83,8.9,2.75
09/11/2010,728,728,714.1,724.7,721.2599374955,209585,4535,151165264,75690,36.11,13.9,-3.3
08/11/2010,741,741,721.75,727.65,729.1191573163,191436,3031,139579655,102865,53.73,19.25,-13.35
05/11/2010,743,745,732,735.8,738.2406156535,59514,2343,43935652,32758,55.04,13,-7.2
04/11/2010,720.2,742,718,735.75,734.6162037199,485333,10609,356533486,272813,56.21,24,15.55
03/11/2010,705,718,704.3,715.8,712.4204322033,234473,5551,167043356,96317,41.08,13.7,10.8
02/11/2010,711,717,698,702.4,706.7669406206,401284,7391,283614265,123868,30.87,19,-8.6
01/11/2010,695,710.9,692,709,704.8956687998,140169,3367,98804521,65713,46.88,18.9,14
29/10/2010,696.9,697,677.55,687.25,683.2937467509,253916,5467,173499215,86039,33.88,19.45,-9.65
28/10/2010,682.1,698.5,676.45,692.3,688.1823564129,376148,8160,258858417,120780,32.11,22.05,10.2
27/10/2010,701.9,701.9,674.05,679.5,681.1233253208,458446,13104,312258264,186136,40.6,27.85,-22.4
26/10/2010,710,710,695.55,697.55,701.7299627384,164244,4104,115254936,55663,33.89,14.45,-12.45
25/10/2010,703,711.5,695.05,706.75,706.1381871886,544392,6166,384415980,320325,58.84,16.45,3.75
22/10/2010,706,709,685.7,692.95,693.4091932462,455269,10488,315687710,167207,36.73,23.3,-13.05
21/10/2010,707,709,692.85,704.05,702.1524699248,927842,9896,651486552,568635,61.29,16.15,-2.95
20/10/2010,718,718,696.1,700.5,704.6221685369,349775,9665,246459219,141774,40.53,21.9,-17.5
19/10/2010,730,732,715.9,720.5,721.5304406459,422675,4579,304972879,87863,20.79,16.1,-9.5
18/10/2010,732,750,705.55,724.4,716.014441993,499931,13050,357957816,98842,19.77,44.45,-7.6
15/10/2010,739,748,725,726.85,735.1293564534,180795,4486,132907712,32530,17.99,23,-12.15
14/10/2010,745,749,729.2,732.15,739.0515560723,581464,5568,429731874,191268,32.89,19.8,-12.85
13/10/2010,714,740.6,699.1,739.9,723.779983808,604001,12237,437163834,217508,36.01,41.5,25.9
12/10/2010,726,728,695,707.35,705.0900475012,307782,8015,217014025,118085,38.37,33,-18.65
11/10/2010,731,731,711,720.3,718.0123430803,171027,3973,122799497,55016,32.17,20,-10.7
08/10/2010,728,732,710.7,717.85,718.0405019401,232458,7023,166914259,66009,28.4,21.3,-10.15
07/10/2010,743,743,722.85,726.7,730.9113049793,484751,6071,354309986,119075,24.56,20.15,-16.3
06/10/2010,750,755,739.05,745.35,745.4324964005,152103,3894,113382519,43410,28.54,15.95,-4.65
05/10/2010,760,760,738.4,741.2,747.583980353,930420,5417,695567087,137007,14.73,21.6,-18.8
04/10/2010,744.9,764.9,739,759.3,750.0934347773,407450,7482,305625570,149249,36.63,25.9,14.4
01/10/2010,736,745,731,741.9,737.6063097305,247047,5715,182223426,73335,29.68,14,5.9
30/09/2010,712,734.9,705,730,724.8466508269,365747,8361,265110488,98722,26.99,29.9,18
29/09/2010,716,719.9,700.3,706.75,705.8479171689,327703,5747,231308480,117429,35.83,19.6,-9.25
28/09/2010,728.7,730,705.2,713.5,714.1171004835,332552,6623,237481070,116532,35.04,24.8,-15.2
27/09/2010,735,739.95,725,727.8,729.1067157691,268011,4560,195408620,126527,47.21,14.95,-7.2
24/09/2010,727.3,735,721.25,731.95,729.0352572304,293103,4499,213682421,140751,48.02,13.75,4.65
23/09/2010,732,738,723.5,727.3,727.0021789231,262515,4408,190848977,101708,38.74,14.5,-4.7
22/09/2010,725,734,716.5,731.6,726.6198639248,300716,6566,218506219,67468,22.44,17.5,6.6
21/09/2010,710,733.7,706,720,723.1960645836,553639,11443,400389546,148291,26.78,27.7,10
20/09/2010,700,709.7,685,706.85,700.2915350068,1246900,6488,873193515,194048,15.56,24.7,6.85
17/09/2010,700.9,780.05,680.8,684.1,687.1454640495,277395,5944,190610716,97417,35.12,99.25,-16.8
16/09/2010,685,707.25,679.3,691.05,695.7115151177,430026,9685,299174040,98458,22.9,27.95,6.05
15/09/2010,670,685,670,681.6,678.3527168211,274512,5564,186215961,81924,29.84,15,11.6
14/09/2010,667.9,681.4,663.6,672.6,672.3202314563,391089,7177,262937047,116608,29.82,17.8,4.7
13/09/2010,633,667.95,633,664.15,655.5906489808,515516,8957,337967469,220904,42.85,34.95,31.15
09/09/2010,633.1,634,626.1,630.6,629.7631786763,112701,2271,70974940,50250,44.59,7.9,-2.5
08/09/2010,630.2,633.5,627.55,630.3,630.4091082317,78720,1788,49625805,30946,39.31,5.95,0.1
07/09/2010,640,640,627.5,632.7,631.6514122998,148198,2649,93609476,59091,39.87,12.5,-7.3
06/09/2010,633,641.9,632,634.85,637.336653235,170989,3339,108977557,65977,38.59,9.9,1.85
03/09/2010,634,635.95,628.35,630.6,632.1776366436,83136,2491,52556720,23201,27.91,7.6,-3.4
02/09/2010,629.65,634,622.5,632.05,628.8417897466,181657,4218,114233513,52467,28.88,11.5,2.4
01/09/2010,649.8,649.8,620.1,622.5,624.5023477152,221066,5313,138056236,90889,41.11,29.7,-27.3
31/08/2010,625.1,631.1,614.15,625.15,623.0842353324,184590,4149,115015119,59554,32.26,16.95,0.05
30/08/2010,627.9,632.5,624.4,628,628.4989371534,129840,2630,81604302,46486,35.8,8.1,0.1
27/08/2010,630,634.5,619,622.35,626.1396993705,167116,4307,104637962,48202,28.84,15.5,-7.65
26/08/2010,621,630,617.05,627.55,624.9599326548,132452,3368,82777193,43197,32.61,12.95,6.55
25/08/2010,627,628,617.2,619.5,620.3624347662,169774,3987,105321412,82347,48.5,10.8,-7.5
24/08/2010,631.35,632,616.95,625.15,624.2170469292,156427,4251,97644400,51351,32.83,15.05,-6.2
23/08/2010,640,645,625.6,628.65,634.8666642125,217316,6733,137966684,97778,44.99,19.4,-11.35
20/08/2010,640,643.8,635,639.7,640.5092426253,272758,6521,174704020,100714,36.92,8.8,-0.3
19/08/2010,625,648.5,623,644.1,639.3315288093,557303,11799,356301379,182454,32.74,25.5,19.1
